episode_id,source,source_tier,denominator_eligibility_category,denominator_exclusion_reason,technical_noise_confidence,business_context_signal_count,technical_noise_signal_count,normalized_episode_excerpt
stackoverflow::66923673::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,3,"Extracting entries from a specific month in SQL <p>I'm trying to calculate total revenues from each customer purchase in March from a table called <code>orders</code>, where <code>order_date</code> is in format of <code>datetime</code> (e.g. 2019-03-04). However, I'm unsuccess..."
stackoverflow::76661197::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"Querydsl SQL one-to-many relation Projection into object with nested list not working correctly <p>I have simple relation in database</p> <p>ACCOUNT</p> <div class=""s-table-container""> <table class=""s-table""> <thead> <tr> <th>id</th> <th>name</th> </tr> </thead> <tbody> <tr> <..."
stackoverflow::66919090::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,Having trouble a query and specifically with joins <p>The code below is completely wrong and does not work at all. Im basically trying to look through my tables and compile a list of DeptName and the total student number for a department where a department has more than 40 stu...
stackoverflow::69186369::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"InfluxDB v1.8: subquery using MAX selector <p>I'm using InfluxDB 1.8 and trying to make a little more complex query than Influx was made for.</p> <p>I want to retrieve all data that refers to the last month stored, based on tag and field values that my script stores (not the d..."
stackoverflow::69065524::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"MySQL Show id of rows where column start_time, end_time value is same and count is greater than 3 <p>I need id of each row where column start_time and end_time have same value and count of rows is equal to or greater than 3. In below table structure the id 4,7,8 have same valu..."
stackoverflow::70762639::01,stackoverflow,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,4,MySQL Update Table 1 when LEFT JOIN table contains multiple matches per row <p>I have two tables that are joined on a command column. I need to update table 1 where an item in table 2 has multiple matches for the id.</p> <p><strong>Table 1</strong> <code>items</code>:</p> <pre...
stackoverflow::72971702::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"VBA Multi-sub code for a conditional check on a table <p>I am using VBA to look at the inventory document that I made to check all of our parts. The document is split up into 6 different sheets, 1 for each area. The document has each part with its own row from number, descript..."
stackoverflow::77774452::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"MySQL how to handle a value that changes with time, like price <p>I am building an events website and I need to store the price of an event. The price of an event will be updated with time. So the price is valid from the date it is entered to the date it is superseded. I need..."
stackoverflow::67654642::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Dynamic join to return all current and past data based on date field <p>I have a transactional sales table.</p> <p>I'm using something like this to get sales, customers, and orders for the given month and year:</p> <pre><code>SELECT month(trans_date) as 'trans_month', year(tra..."
stackoverflow::70163483::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"PostgresQL slow update <p>I am moving from SQL Server to Postgres, but I faced a very primitive problem, which I solved after googling for a while, but I don't know if what I did is the official way!</p> <p>I have a simple table of id integer column, tags array column and a js..."
stackoverflow::78986505::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"MySQL full-text search with aggregate functions <p>I have a website connected to a MySQL database of songs, and am working to improve full-text search on the site. A simple query with MATCH() works as expected, but as soon as I add an aggregate function to the SELECT statement..."
stackoverflow::71365893::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"SQL | How to GROUP BY and get different COUNT&#39;s subject to two conditions? <p>Given a table with two attributes &quot;ID&quot; and &quot;bug&quot; where &quot;bug&quot; is valued either 0 or 1, meaning<br /> person with that &quot;ID&quot; either made a commit with a bug o..."
stackoverflow::76546789::01,stackoverflow,supporting_validation_source,api_sdk_debug_noise,"Primary signal is API, SDK, or integration debugging without enough business workflow context.",1.0,0,3,How to load and group related records in many-to-many relationship <p>I'm struggling with an unusual case of loading data in many too many relationship (PostgreSQL). I don't know if I have some wrong assumptions about the data structure or my SQL knowledge is not good enough b...
stackoverflow::75411088::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,4,"Optimizing a big SQL query with inner joins, left joins and sub select <p><strong>Problem</strong></p> <p>I have a big SQL query counting a bunch of relations and doing some calculations. However, in some cases, it runs forever (very very long, taking up 99% of DB CPU).</p> <p..."
stackoverflow::67955266::01,stackoverflow,supporting_validation_source,source_specific_support_noise,Primary signal is source-specific support or vendor-help flow rather than business workflow pain.,1.0,0,2,Calculate Count of items summed up in a Group By Query <p>I have two tables:</p> <pre><code>Orders ====== id total_price created_on 1 100 2021-01-22 2 200 2021-01-23 </code></pre> <pre><code>Items ===== id order_id 11 1 12 1 13 2 </code></pre> <p>I want to create a query to ge...
stackoverflow::72354972::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"Mysql query to sum a quantity from another table and under its group name if needed <p>I have 2 tables.</p> <p><a href=""https://i.sstatic.net/ZYWLV.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/ZYWLV.png"" alt=""items table"" /></a></p> <p><a href=""https://i.ssta..."
stackoverflow::68084447::01,stackoverflow,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"Group by returns wrong sum <p>Here are my 3 tables:</p> <pre><code>Products : (id, product_name) Purchase Product : (id, product_id, purchase_price, quantity) Sales Product : (id, product_id, sales_price, quantity, purhase_price) </code></pre> <p>I want to find the products wh..."
